Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Act.AccumOilVol	Act.AccumGasVol	
2017-02-23	00:34:00	328.671219	163.718933	1669.776283	3454.619760	355.874800	4.166490	0.171278	1206.594656	4131.180639	7.920155	9.128164	87.144225	99.489782	809.829245	1038.914520	19.571648	115.760223	1.236609	0.005392	21902.064688	2387.858877	3898.248097	19983.586757	2440.920215	4877.812645	993.325626	115.460220	1.252639	1171.774765	0.051330	
2017-02-23	00:35:00	328.412526	163.724815	1673.116483	3437.649622	428.966183	4.359615	0.182747	1268.588248	4028.683828	9.633523	10.220732	87.950290	99.509338	809.827272	1038.913465	19.558374	123.819904	1.235177	0.005392	21793.626869	2690.017288	4104.290220	19885.421329	2749.794522	5103.909007	995.740005	115.745598	1.255724	1174.610841	0.051456	
2017-02-23	00:36:00	328.571971	163.744989	1670.668463	3479.048003	371.318358	4.196658	0.175843	1206.191534	4114.124467	8.281841	8.598369	87.474204	99.494306	809.819579	1038.909355	19.564891	113.803293	1.236286	0.005392	22073.852115	2299.850255	3947.132031	20140.923990	2350.966507	4936.364424	998.001723	115.997427	1.258498	1177.533870	0.051579	
2017-02-23	00:37:00	328.340711	163.714548	1671.529298	3457.194742	398.983075	4.395506	0.179420	1274.013457	4085.458120	8.928500	10.640754	87.684270	99.518289	809.836694	1038.918500	19.554112	116.815767	1.234007	0.005392	21727.722363	2972.255610	4228.294545	19825.316183	3038.289908	5239.982530	1000.404012	116.278515	1.261572	1180.372727	0.051705	
2017-02-23	00:38:00	328.651016	163.683099	1667.529426	3504.100112	390.351473	4.376239	0.178081	1248.682558	4141.080725	8.615945	10.486113	87.498456	99.519573	809.852969	1038.927195	19.571883	120.568378	1.235393	0.005392	22199.362059	2823.109920	4198.832416	20254.354918	2885.809478	5219.172542	1002.856866	116.558930	1.264659	1183.271453	0.051831	
2017-02-23	00:39:00	328.612563	163.691458	1667.722927	3449.499174	338.080092	4.238342	0.172152	1227.696776	4076.524174	7.618561	8.876859	87.401071	99.496447	809.846199	1038.923578	19.570191	121.041602	1.235063	0.005392	21869.862043	2326.784071	3974.726082	19953.966225	2378.464160	4961.931055	1005.234586	116.823281	1.267671	1186.081379	0.051953	
2017-02-23	00:40:00	328.590312	163.684958	1669.941511	3471.974942	418.723937	4.472816	0.182702	1289.216648	4103.097956	9.274357	10.777771	87.799802	99.514001	809.849251	1038.925209	19.569901	111.586425	1.234763	0.005392	22012.461673	2881.804742	4218.585332	20083.979512	2945.810478	5236.436305	1007.660433	117.099924	1.270752	1188.948200	0.052079	
2017-02-23	00:41:00	328.647816	163.675006	1669.730060	3339.120763	430.515486	4.414588	0.180851	1322.513970	3946.103201	9.844015	11.428522	88.038479	99.522572	809.860209	1038.931063	19.571359	121.498386	1.235728	0.005392	21170.495902	2962.975191	4176.143164	19315.471487	3028.766494	5168.267068	1010.036653	117.403013	1.273874	1191.756358	0.052207	
2017-02-23	00:42:00	328.630139	163.671706	1668.929067	3485.342594	411.372479	4.485541	0.183193	1287.477768	4118.900979	9.086800	10.562100	87.800628	99.513381	809.857413	1038.929569	19.570228	111.668358	1.235218	0.005392	22097.471203	2831.222629	4230.085654	20161.306007	2894.091436	5251.333327	1012.460071	117.669976	1.276930	1194.620311	0.052331	
2017-02-23	00:43:00	328.402807	163.657126	1672.111053	3497.595440	312.994072	4.207108	0.166084	1205.498220	4090.724915	7.131378	8.799920	87.015542	99.490805	809.863643	1038.932897	19.557885	120.985625	1.234470	0.005392	22174.524414	2311.276326	3935.069453	20232.183794	2362.594418	4925.365390	1014.887906	117.897183	1.279911	1197.218956	0.052442	
